"","date","distancing_bin","lockdown_bin","lockdown_n","distancing_n","days_rel_lockdown","days_rel_distancing","country_id"
"5015",2020-02-01,0,0,0,0,-69,-40,"EST"
"5016",2020-02-02,0,0,0,0,-68,-39,"EST"
"5017",2020-02-03,0,0,0,0,-67,-38,"EST"
"5018",2020-02-04,0,0,0,0,-66,-37,"EST"
"5019",2020-02-05,0,0,0,0,-65,-36,"EST"
"5020",2020-02-06,0,0,0,0,-64,-35,"EST"
"5021",2020-02-07,0,0,0,0,-63,-34,"EST"
"5022",2020-02-08,0,0,0,0,-62,-33,"EST"
"5023",2020-02-09,0,0,0,0,-61,-32,"EST"
"5024",2020-02-10,0,0,0,0,-60,-31,"EST"
"5025",2020-02-11,0,0,0,0,-59,-30,"EST"
"5026",2020-02-12,0,0,0,0,-58,-29,"EST"
"5027",2020-02-13,0,0,0,0,-57,-28,"EST"
"5028",2020-02-14,0,0,0,0,-56,-27,"EST"
"5029",2020-02-15,0,0,0,0,-55,-26,"EST"
"5030",2020-02-16,0,0,0,0,-54,-25,"EST"
"5031",2020-02-17,0,0,0,0,-53,-24,"EST"
"5032",2020-02-18,0,0,0,0,-52,-23,"EST"
"5033",2020-02-19,0,0,0,0,-51,-22,"EST"
"5034",2020-02-20,0,0,0,0,-50,-21,"EST"
"5035",2020-02-21,0,0,0,0,-49,-20,"EST"
"5036",2020-02-22,0,0,0,0,-48,-19,"EST"
"5037",2020-02-23,0,0,0,0,-47,-18,"EST"
"5038",2020-02-24,0,0,0,0,-46,-17,"EST"
"5039",2020-02-25,0,0,0,0,-45,-16,"EST"
"5040",2020-02-26,0,0,0,0,-44,-15,"EST"
"5041",2020-02-27,0,0,0,0,-43,-14,"EST"
"5042",2020-02-28,0,0,0,0,-42,-13,"EST"
"5043",2020-02-29,0,0,0,0,-41,-12,"EST"
"5044",2020-03-01,0,0,0,0,-40,-11,"EST"
"5045",2020-03-02,0,0,0,0,-39,-10,"EST"
"5046",2020-03-04,0,0,0,0,-37,-8,"EST"
"5047",2020-03-06,0,0,0,0,-35,-6,"EST"
"5048",2020-03-07,0,0,0,0,-34,-5,"EST"
"5049",2020-03-11,0,0,0,0,-30,-1,"EST"
"5050",2020-03-12,1,0,0,3,-29,0,"EST"
"5051",2020-03-13,1,0,0,3,-28,1,"EST"
"5052",2020-03-14,1,0,0,3,-27,2,"EST"
"5053",2020-03-15,1,0,0,3,-26,3,"EST"
"5054",2020-03-16,1,0,0,4,-25,4,"EST"
"5055",2020-03-17,1,0,0,4,-24,5,"EST"
"5056",2020-03-18,1,0,0,5,-23,6,"EST"
"5057",2020-03-19,1,0,0,5,-22,7,"EST"
"5058",2020-03-20,1,0,0,5,-21,8,"EST"
"5059",2020-03-21,1,0,0,5,-20,9,"EST"
"5060",2020-03-22,1,0,0,5,-19,10,"EST"
"5061",2020-03-23,1,0,0,5,-18,11,"EST"
"5062",2020-03-24,1,0,0,5,-17,12,"EST"
"5063",2020-03-25,1,0,0,5,-16,13,"EST"
"5064",2020-03-26,1,0,0,5,-15,14,"EST"
"5065",2020-03-27,1,0,0,7,-14,15,"EST"
"5066",2020-03-28,1,0,0,7,-13,16,"EST"
"5067",2020-03-29,1,0,0,7,-12,17,"EST"
"5068",2020-03-30,1,0,0,7,-11,18,"EST"
"5069",2020-03-31,1,0,0,7,-10,19,"EST"
"5070",2020-04-01,1,0,0,7,-9,20,"EST"
"5071",2020-04-02,1,0,0,8,-8,21,"EST"
"5072",2020-04-03,1,0,0,8,-7,22,"EST"
"5073",2020-04-04,1,0,0,8,-6,23,"EST"
"5074",2020-04-05,1,0,0,8,-5,24,"EST"
"5075",2020-04-06,1,0,0,8,-4,25,"EST"
"5076",2020-04-07,1,0,0,8,-3,26,"EST"
"5077",2020-04-08,1,0,0,8,-2,27,"EST"
"5078",2020-04-09,1,0,0,8,-1,28,"EST"
"5079",2020-04-10,1,1,1,8,0,29,"EST"
"5080",2020-04-11,1,1,1,8,1,30,"EST"
"5081",2020-04-12,1,1,1,8,2,31,"EST"
"5082",2020-04-13,1,1,1,8,3,32,"EST"
"5083",2020-04-14,1,1,1,8,4,33,"EST"
"5084",2020-04-15,1,1,1,8,5,34,"EST"
"5085",2020-04-16,1,1,1,8,6,35,"EST"
"5086",2020-04-17,1,1,1,9,7,36,"EST"
"5087",2020-04-18,1,1,1,9,8,37,"EST"
"5088",2020-04-19,1,1,1,9,9,38,"EST"
"5089",2020-04-20,1,1,1,10,10,39,"EST"
"5090",2020-04-21,1,1,1,10,11,40,"EST"
"5091",2020-04-22,1,1,1,10,12,41,"EST"
"5092",2020-04-23,1,1,1,10,13,42,"EST"
"5093",2020-04-24,1,1,1,10,14,43,"EST"
"5094",2020-04-25,1,1,1,10,15,44,"EST"
"5095",2020-04-26,1,1,1,10,16,45,"EST"
"5096",2020-04-27,1,1,1,10,17,46,"EST"
"5097",2020-04-28,1,1,1,10,18,47,"EST"
"5098",2020-04-29,1,1,1,10,19,48,"EST"
"5099",2020-04-30,1,1,1,10,20,49,"EST"
"5100",2020-05-01,1,1,1,10,21,50,"EST"
"5101",2020-05-02,1,1,1,10,22,51,"EST"
"5102",2020-05-03,1,1,1,10,23,52,"EST"
"5103",2020-05-04,1,1,1,10,24,53,"EST"
"5104",2020-05-05,1,1,1,10,25,54,"EST"
"5105",2020-05-06,1,1,1,10,26,55,"EST"
"5106",2020-05-07,1,1,1,10,27,56,"EST"
"5107",2020-05-08,1,1,1,10,28,57,"EST"
"5108",2020-05-09,1,1,1,10,29,58,"EST"
"5109",2020-05-10,1,1,1,10,30,59,"EST"
"5110",2020-05-11,1,1,1,10,31,60,"EST"
"5111",2020-05-12,1,1,1,10,32,61,"EST"
"5112",2020-05-13,1,1,1,10,33,62,"EST"
"5113",2020-03-15,0,0,0,0,-12,-2,"SWZ"
"5114",2020-03-16,0,0,0,0,-11,-1,"SWZ"
"5115",2020-03-17,1,0,0,2,-10,0,"SWZ"
"5116",2020-03-18,1,0,0,3,-9,1,"SWZ"
"5117",2020-03-19,1,0,0,3,-8,2,"SWZ"
"5118",2020-03-20,1,0,0,3,-7,3,"SWZ"
"5119",2020-03-21,1,0,0,3,-6,4,"SWZ"
"5120",2020-03-22,1,0,0,3,-5,5,"SWZ"
"5121",2020-03-23,1,0,0,3,-4,6,"SWZ"
"5122",2020-03-24,1,0,0,3,-3,7,"SWZ"
"5123",2020-03-25,1,0,0,3,-2,8,"SWZ"
"5124",2020-03-26,1,0,0,3,-1,9,"SWZ"
"5125",2020-03-27,1,1,1,3,0,10,"SWZ"
"5126",2020-03-28,1,1,1,3,1,11,"SWZ"
"5127",2020-03-29,1,1,1,4,2,12,"SWZ"
"5128",2020-03-30,1,1,1,4,3,13,"SWZ"
"5129",2020-03-31,1,1,1,4,4,14,"SWZ"
"5130",2020-04-01,1,1,1,5,5,15,"SWZ"
"5131",2020-04-02,1,1,1,5,6,16,"SWZ"
"5132",2020-04-03,1,1,1,5,7,17,"SWZ"
"5133",2020-04-04,1,1,1,6,8,18,"SWZ"
"5134",2020-04-05,1,1,1,6,9,19,"SWZ"
"5135",2020-04-06,1,1,1,7,10,20,"SWZ"
"5136",2020-04-07,1,1,1,7,11,21,"SWZ"
"5137",2020-04-08,1,1,1,7,12,22,"SWZ"
"5138",2020-04-09,1,1,1,7,13,23,"SWZ"
"5139",2020-04-10,1,1,1,7,14,24,"SWZ"
"5140",2020-04-11,1,1,1,7,15,25,"SWZ"
"5141",2020-04-12,1,1,1,7,16,26,"SWZ"
"5142",2020-04-13,1,1,1,7,17,27,"SWZ"
"5143",2020-04-14,1,1,1,7,18,28,"SWZ"
"5144",2020-04-15,1,1,2,7,19,29,"SWZ"
"5145",2020-04-16,1,1,2,9,20,30,"SWZ"
"5146",2020-04-17,1,1,2,9,21,31,"SWZ"
"5147",2020-04-18,1,1,2,9,22,32,"SWZ"
"5148",2020-04-19,1,1,2,9,23,33,"SWZ"
"5149",2020-04-20,1,1,2,9,24,34,"SWZ"
"5150",2020-04-21,1,1,2,9,25,35,"SWZ"
"5151",2020-04-22,1,1,2,9,26,36,"SWZ"
"5152",2020-04-23,1,1,2,9,27,37,"SWZ"
"5153",2020-04-24,1,1,2,9,28,38,"SWZ"
"5154",2020-04-25,1,1,2,9,29,39,"SWZ"
"5155",2020-04-26,1,1,2,9,30,40,"SWZ"
"5156",2020-04-27,1,1,2,9,31,41,"SWZ"
"5157",2020-04-28,1,1,2,9,32,42,"SWZ"
"5158",2020-04-29,1,1,2,9,33,43,"SWZ"
"5159",2020-04-30,1,1,2,9,34,44,"SWZ"
"5160",2020-05-01,1,1,2,9,35,45,"SWZ"
"5161",2020-05-02,1,1,2,9,36,46,"SWZ"
"5162",2020-05-03,1,1,2,9,37,47,"SWZ"
"5163",2020-05-04,1,1,2,9,38,48,"SWZ"
"5164",2020-05-05,1,1,2,9,39,49,"SWZ"
"5165",2020-05-06,1,1,2,9,40,50,"SWZ"
"5166",2020-05-07,1,1,2,9,41,51,"SWZ"
"5167",2020-05-08,1,1,2,9,42,52,"SWZ"
"5168",2020-05-09,1,1,2,9,43,53,"SWZ"
"5169",2020-05-10,1,1,2,9,44,54,"SWZ"
"5170",2020-05-11,1,1,2,9,45,55,"SWZ"
"5171",2020-05-12,1,1,2,9,46,56,"SWZ"
"5172",2020-05-13,1,1,2,9,47,57,"SWZ"
"5173",2020-03-14,0,0,0,0,NA,-2,"ETH"
"5174",2020-03-15,0,0,0,0,NA,-1,"ETH"
"5175",2020-03-16,1,0,0,7,NA,0,"ETH"
"5176",2020-03-17,1,0,0,7,NA,1,"ETH"
"5177",2020-03-18,1,0,0,7,NA,2,"ETH"
"5178",2020-03-19,1,0,0,7,NA,3,"ETH"
"5179",2020-03-20,1,0,0,8,NA,4,"ETH"
"5180",2020-03-21,1,0,0,8,NA,5,"ETH"
"5181",2020-03-22,1,0,0,8,NA,6,"ETH"
"5182",2020-03-23,1,0,0,8,NA,7,"ETH"
"5183",2020-03-24,1,0,0,8,NA,8,"ETH"
"5184",2020-03-25,1,0,0,8,NA,9,"ETH"
"5185",2020-03-26,1,0,0,8,NA,10,"ETH"
"5186",2020-03-27,1,0,0,9,NA,11,"ETH"
"5187",2020-03-28,1,0,0,9,NA,12,"ETH"
"5188",2020-03-29,1,0,0,9,NA,13,"ETH"
"5189",2020-03-30,1,0,0,9,NA,14,"ETH"
"5190",2020-03-31,1,0,0,10,NA,15,"ETH"
"5191",2020-04-01,1,0,0,10,NA,16,"ETH"
"5192",2020-04-02,1,0,0,10,NA,17,"ETH"
"5193",2020-04-03,1,0,0,10,NA,18,"ETH"
"5194",2020-04-04,1,0,0,10,NA,19,"ETH"
"5195",2020-04-05,1,0,0,10,NA,20,"ETH"
"5196",2020-04-06,1,0,0,10,NA,21,"ETH"
"5197",2020-04-07,1,0,0,10,NA,22,"ETH"
"5198",2020-04-08,1,0,0,10,NA,23,"ETH"
"5199",2020-04-09,1,0,0,10,NA,24,"ETH"
"5200",2020-04-10,1,0,0,10,NA,25,"ETH"
"5201",2020-04-11,1,0,0,12,NA,26,"ETH"
"5202",2020-04-12,1,0,0,12,NA,27,"ETH"
"5203",2020-04-13,1,0,0,12,NA,28,"ETH"
"5204",2020-04-14,1,0,0,16,NA,29,"ETH"
"5205",2020-04-15,1,0,0,16,NA,30,"ETH"
"5206",2020-04-16,1,0,0,16,NA,31,"ETH"
"5207",2020-04-17,1,0,0,16,NA,32,"ETH"
"5208",2020-04-18,1,0,0,16,NA,33,"ETH"
"5209",2020-04-19,1,0,0,16,NA,34,"ETH"
"5210",2020-04-20,1,0,0,16,NA,35,"ETH"
"5211",2020-04-21,1,0,0,16,NA,36,"ETH"
"5212",2020-04-22,1,0,0,16,NA,37,"ETH"
"5213",2020-04-23,1,0,0,16,NA,38,"ETH"
"5214",2020-04-24,1,0,0,16,NA,39,"ETH"
"5215",2020-04-25,1,0,0,16,NA,40,"ETH"
"5216",2020-04-26,1,0,0,16,NA,41,"ETH"
"5217",2020-04-27,1,0,0,16,NA,42,"ETH"
"5218",2020-04-28,1,0,0,16,NA,43,"ETH"
"5219",2020-04-29,1,0,0,16,NA,44,"ETH"
"5220",2020-04-30,1,0,0,16,NA,45,"ETH"
"5221",2020-05-01,1,0,0,16,NA,46,"ETH"
"5222",2020-05-02,1,0,0,16,NA,47,"ETH"
"5223",2020-05-03,1,0,0,16,NA,48,"ETH"
"5224",2020-05-04,1,0,0,16,NA,49,"ETH"
"5225",2020-05-05,1,0,0,16,NA,50,"ETH"
"5226",2020-05-06,1,0,0,16,NA,51,"ETH"
"5227",2020-05-07,1,0,0,16,NA,52,"ETH"
"5228",2020-05-08,1,0,0,16,NA,53,"ETH"
"5229",2020-05-09,1,0,0,16,NA,54,"ETH"
"5230",2020-05-10,1,0,0,16,NA,55,"ETH"
"5231",2020-05-11,1,0,0,16,NA,56,"ETH"
"5232",2020-05-12,1,0,0,16,NA,57,"ETH"
"5233",2020-05-13,1,0,0,16,NA,58,"ETH"
"5234",2020-04-04,0,0,0,0,NA,NA,"FLK"
"5235",2020-04-05,0,0,0,0,NA,NA,"FLK"
"5236",2020-04-06,0,0,0,0,NA,NA,"FLK"
"5237",2020-04-07,0,0,0,0,NA,NA,"FLK"
"5238",2020-04-08,0,0,0,0,NA,NA,"FLK"
"5239",2020-04-09,0,0,0,0,NA,NA,"FLK"
"5240",2020-04-10,0,0,0,0,NA,NA,"FLK"
"5241",2020-04-11,0,0,0,0,NA,NA,"FLK"
"5242",2020-04-12,0,0,0,0,NA,NA,"FLK"
"5243",2020-04-13,0,0,0,0,NA,NA,"FLK"
"5244",2020-04-14,0,0,0,0,NA,NA,"FLK"
"5245",2020-04-15,0,0,0,0,NA,NA,"FLK"
"5246",2020-04-16,0,0,0,0,NA,NA,"FLK"
"5247",2020-04-17,0,0,0,0,NA,NA,"FLK"
"5248",2020-04-18,0,0,0,0,NA,NA,"FLK"
"5249",2020-04-19,0,0,0,0,NA,NA,"FLK"
"5250",2020-04-20,0,0,0,0,NA,NA,"FLK"
"5251",2020-04-21,0,0,0,0,NA,NA,"FLK"
"5252",2020-04-22,0,0,0,0,NA,NA,"FLK"
"5253",2020-04-23,0,0,0,0,NA,NA,"FLK"
"5254",2020-04-24,0,0,0,0,NA,NA,"FLK"
"5255",2020-04-25,0,0,0,0,NA,NA,"FLK"
"5256",2020-04-26,0,0,0,0,NA,NA,"FLK"
"5257",2020-04-27,0,0,0,0,NA,NA,"FLK"
"5258",2020-04-28,0,0,0,0,NA,NA,"FLK"
"5259",2020-04-29,0,0,0,0,NA,NA,"FLK"
"5260",2020-04-30,0,0,0,0,NA,NA,"FLK"
"5261",2020-05-01,0,0,0,0,NA,NA,"FLK"
"5262",2020-05-02,0,0,0,0,NA,NA,"FLK"
"5263",2020-05-03,0,0,0,0,NA,NA,"FLK"
"5264",2020-05-04,0,0,0,0,NA,NA,"FLK"
"5265",2020-05-05,0,0,0,0,NA,NA,"FLK"
"5266",2020-05-06,0,0,0,0,NA,NA,"FLK"
"5267",2020-05-07,0,0,0,0,NA,NA,"FLK"
"5268",2020-05-08,0,0,0,0,NA,NA,"FLK"
"5269",2020-05-09,0,0,0,0,NA,NA,"FLK"
"5270",2020-05-10,0,0,0,0,NA,NA,"FLK"
"5271",2020-05-11,0,0,0,0,NA,NA,"FLK"
"5272",2020-05-12,0,0,0,0,NA,NA,"FLK"
"5273",2020-05-13,0,0,0,0,NA,NA,"FLK"
"5274",2020-03-20,0,0,0,0,NA,NA,"FRO"
"5275",2020-03-21,0,0,0,0,NA,NA,"FRO"
"5276",2020-03-22,0,0,0,0,NA,NA,"FRO"
"5277",2020-03-23,0,0,0,0,NA,NA,"FRO"
"5278",2020-03-24,0,0,0,0,NA,NA,"FRO"
"5279",2020-03-25,0,0,0,0,NA,NA,"FRO"
"5280",2020-03-26,0,0,0,0,NA,NA,"FRO"
"5281",2020-03-27,0,0,0,0,NA,NA,"FRO"
"5282",2020-03-28,0,0,0,0,NA,NA,"FRO"
"5283",2020-03-29,0,0,0,0,NA,NA,"FRO"
"5284",2020-03-30,0,0,0,0,NA,NA,"FRO"
"5285",2020-03-31,0,0,0,0,NA,NA,"FRO"
"5286",2020-04-01,0,0,0,0,NA,NA,"FRO"
"5287",2020-04-02,0,0,0,0,NA,NA,"FRO"
"5288",2020-04-03,0,0,0,0,NA,NA,"FRO"
"5289",2020-04-04,0,0,0,0,NA,NA,"FRO"
"5290",2020-04-05,0,0,0,0,NA,NA,"FRO"
"5291",2020-04-06,0,0,0,0,NA,NA,"FRO"
"5292",2020-04-07,0,0,0,0,NA,NA,"FRO"
"5293",2020-04-08,0,0,0,0,NA,NA,"FRO"
"5294",2020-04-09,0,0,0,0,NA,NA,"FRO"
"5295",2020-04-10,0,0,0,0,NA,NA,"FRO"
"5296",2020-04-11,0,0,0,0,NA,NA,"FRO"
"5297",2020-04-12,0,0,0,0,NA,NA,"FRO"
"5298",2020-04-13,0,0,0,0,NA,NA,"FRO"
"5299",2020-04-14,0,0,0,0,NA,NA,"FRO"
"5300",2020-04-15,0,0,0,0,NA,NA,"FRO"
"5301",2020-04-16,0,0,0,0,NA,NA,"FRO"
"5302",2020-04-17,0,0,0,0,NA,NA,"FRO"
"5303",2020-04-18,0,0,0,0,NA,NA,"FRO"
"5304",2020-04-19,0,0,0,0,NA,NA,"FRO"
"5305",2020-04-20,0,0,0,0,NA,NA,"FRO"
"5306",2020-04-21,0,0,0,0,NA,NA,"FRO"
"5307",2020-04-22,0,0,0,0,NA,NA,"FRO"
"5308",2020-04-23,0,0,0,0,NA,NA,"FRO"
"5309",2020-04-24,0,0,0,0,NA,NA,"FRO"
"5310",2020-04-25,0,0,0,0,NA,NA,"FRO"
"5311",2020-04-26,0,0,0,0,NA,NA,"FRO"
"5312",2020-04-27,0,0,0,0,NA,NA,"FRO"
"5313",2020-04-28,0,0,0,0,NA,NA,"FRO"
"5314",2020-04-29,0,0,0,0,NA,NA,"FRO"
"5315",2020-04-30,0,0,0,0,NA,NA,"FRO"
"5316",2020-05-01,0,0,0,0,NA,NA,"FRO"
"5317",2020-05-02,0,0,0,0,NA,NA,"FRO"
"5318",2020-05-03,0,0,0,0,NA,NA,"FRO"
"5319",2020-05-04,0,0,0,0,NA,NA,"FRO"
"5320",2020-05-05,0,0,0,0,NA,NA,"FRO"
"5321",2020-05-06,0,0,0,0,NA,NA,"FRO"
"5322",2020-05-07,0,0,0,0,NA,NA,"FRO"
"5323",2020-05-08,0,0,0,0,NA,NA,"FRO"
"5324",2020-05-09,0,0,0,0,NA,NA,"FRO"
"5325",2020-05-10,0,0,0,0,NA,NA,"FRO"
"5326",2020-05-11,0,0,0,0,NA,NA,"FRO"
"5327",2020-05-12,0,0,0,0,NA,NA,"FRO"
"5328",2020-05-13,0,0,0,0,NA,NA,"FRO"
"5329",2020-03-20,0,0,0,0,NA,-3,"FJI"
"5330",2020-03-21,0,0,0,0,NA,-2,"FJI"
"5331",2020-03-22,0,0,0,0,NA,-1,"FJI"
"5332",2020-03-23,1,0,0,1,NA,0,"FJI"
"5333",2020-03-24,1,0,0,1,NA,1,"FJI"
"5334",2020-03-25,1,0,0,1,NA,2,"FJI"
"5335",2020-03-26,1,0,0,1,NA,3,"FJI"
"5336",2020-03-27,1,0,0,1,NA,4,"FJI"
"5337",2020-03-28,1,0,0,1,NA,5,"FJI"
"5338",2020-03-29,1,0,0,1,NA,6,"FJI"
"5339",2020-03-30,1,0,0,2,NA,7,"FJI"
"5340",2020-03-31,1,0,0,2,NA,8,"FJI"
"5341",2020-04-01,1,0,0,2,NA,9,"FJI"
"5342",2020-04-02,1,0,0,2,NA,10,"FJI"
"5343",2020-04-03,1,0,0,5,NA,11,"FJI"
"5344",2020-04-04,1,0,0,5,NA,12,"FJI"
"5345",2020-04-05,1,0,0,5,NA,13,"FJI"
"5346",2020-04-06,1,0,0,5,NA,14,"FJI"
"5347",2020-04-07,1,0,0,5,NA,15,"FJI"
"5348",2020-04-08,1,0,0,5,NA,16,"FJI"
"5349",2020-04-09,1,0,0,7,NA,17,"FJI"
"5350",2020-04-10,1,0,0,9,NA,18,"FJI"
"5351",2020-04-11,1,0,0,9,NA,19,"FJI"
"5352",2020-04-12,1,0,0,9,NA,20,"FJI"
"5353",2020-04-13,1,0,0,9,NA,21,"FJI"
"5354",2020-04-14,1,0,0,9,NA,22,"FJI"
"5355",2020-04-15,1,0,0,9,NA,23,"FJI"
"5356",2020-04-16,1,0,0,10,NA,24,"FJI"
"5357",2020-04-17,1,0,0,10,NA,25,"FJI"
"5358",2020-04-18,1,0,0,10,NA,26,"FJI"
"5359",2020-04-19,1,0,0,10,NA,27,"FJI"
"5360",2020-04-20,1,0,0,10,NA,28,"FJI"
"5361",2020-04-21,1,0,0,10,NA,29,"FJI"
"5362",2020-04-22,1,0,0,10,NA,30,"FJI"
"5363",2020-04-23,1,0,0,10,NA,31,"FJI"
"5364",2020-04-24,1,0,0,10,NA,32,"FJI"
"5365",2020-04-25,1,0,0,10,NA,33,"FJI"
"5366",2020-04-26,1,0,0,10,NA,34,"FJI"
"5367",2020-04-27,1,0,0,10,NA,35,"FJI"
"5368",2020-04-28,1,0,0,10,NA,36,"FJI"
"5369",2020-04-29,1,0,0,10,NA,37,"FJI"
"5370",2020-04-30,1,0,0,10,NA,38,"FJI"
"5371",2020-05-01,1,0,0,10,NA,39,"FJI"
"5372",2020-05-02,1,0,0,10,NA,40,"FJI"
"5373",2020-05-03,1,0,0,10,NA,41,"FJI"
"5374",2020-05-04,1,0,0,10,NA,42,"FJI"
"5375",2020-05-05,1,0,0,10,NA,43,"FJI"
"5376",2020-05-06,1,0,0,10,NA,44,"FJI"
"5377",2020-05-07,1,0,0,10,NA,45,"FJI"
"5378",2020-05-08,1,0,0,10,NA,46,"FJI"
"5379",2020-05-09,1,0,0,10,NA,47,"FJI"
"5380",2020-05-10,1,0,0,10,NA,48,"FJI"
"5381",2020-05-11,1,0,0,10,NA,49,"FJI"
"5382",2020-05-12,1,0,0,10,NA,50,"FJI"
"5383",2020-05-13,1,0,0,10,NA,51,"FJI"
"5384",2019-12-31,0,0,0,0,NA,-73,"FIN"
"5385",2020-01-01,0,0,0,0,NA,-72,"FIN"
"5386",2020-01-02,0,0,0,0,NA,-71,"FIN"
"5387",2020-01-03,0,0,0,0,NA,-70,"FIN"
"5388",2020-01-04,0,0,0,0,NA,-69,"FIN"
"5389",2020-01-05,0,0,0,0,NA,-68,"FIN"
"5390",2020-01-06,0,0,0,0,NA,-67,"FIN"
"5391",2020-01-07,0,0,0,0,NA,-66,"FIN"
"5392",2020-01-08,0,0,0,0,NA,-65,"FIN"
"5393",2020-01-09,0,0,0,0,NA,-64,"FIN"
"5394",2020-01-10,0,0,0,0,NA,-63,"FIN"
"5395",2020-01-11,0,0,0,0,NA,-62,"FIN"
"5396",2020-01-12,0,0,0,0,NA,-61,"FIN"
"5397",2020-01-13,0,0,0,0,NA,-60,"FIN"
"5398",2020-01-14,0,0,0,0,NA,-59,"FIN"
"5399",2020-01-15,0,0,0,0,NA,-58,"FIN"
"5400",2020-01-16,0,0,0,0,NA,-57,"FIN"
"5401",2020-01-17,0,0,0,0,NA,-56,"FIN"
"5402",2020-01-18,0,0,0,0,NA,-55,"FIN"
"5403",2020-01-19,0,0,0,0,NA,-54,"FIN"
"5404",2020-01-20,0,0,0,0,NA,-53,"FIN"
"5405",2020-01-21,0,0,0,0,NA,-52,"FIN"
"5406",2020-01-22,0,0,0,0,NA,-51,"FIN"
"5407",2020-01-23,0,0,0,0,NA,-50,"FIN"
"5408",2020-01-24,0,0,0,0,NA,-49,"FIN"
"5409",2020-01-25,0,0,0,0,NA,-48,"FIN"
"5410",2020-01-26,0,0,0,0,NA,-47,"FIN"
"5411",2020-01-27,0,0,0,0,NA,-46,"FIN"
"5412",2020-01-28,0,0,0,0,NA,-45,"FIN"
"5413",2020-01-29,0,0,0,0,NA,-44,"FIN"
"5414",2020-01-30,0,0,0,0,NA,-43,"FIN"
"5415",2020-01-31,0,0,0,0,NA,-42,"FIN"
"5416",2020-02-01,0,0,0,0,NA,-41,"FIN"
"5417",2020-02-02,0,0,0,0,NA,-40,"FIN"
"5418",2020-02-03,0,0,0,0,NA,-39,"FIN"
"5419",2020-02-04,0,0,0,0,NA,-38,"FIN"
"5420",2020-02-05,0,0,0,0,NA,-37,"FIN"
"5421",2020-02-06,0,0,0,0,NA,-36,"FIN"
"5422",2020-02-07,0,0,0,0,NA,-35,"FIN"
"5423",2020-02-08,0,0,0,0,NA,-34,"FIN"
"5424",2020-02-09,0,0,0,0,NA,-33,"FIN"
"5425",2020-02-10,0,0,0,0,NA,-32,"FIN"
"5426",2020-02-11,0,0,0,0,NA,-31,"FIN"
"5427",2020-02-12,0,0,0,0,NA,-30,"FIN"
"5428",2020-02-13,0,0,0,0,NA,-29,"FIN"
"5429",2020-02-14,0,0,0,0,NA,-28,"FIN"
"5430",2020-02-15,0,0,0,0,NA,-27,"FIN"
"5431",2020-02-16,0,0,0,0,NA,-26,"FIN"
"5432",2020-02-17,0,0,0,0,NA,-25,"FIN"
"5433",2020-02-18,0,0,0,0,NA,-24,"FIN"
"5434",2020-02-19,0,0,0,0,NA,-23,"FIN"
"5435",2020-02-20,0,0,0,0,NA,-22,"FIN"
"5436",2020-02-21,0,0,0,0,NA,-21,"FIN"
"5437",2020-02-22,0,0,0,0,NA,-20,"FIN"
"5438",2020-02-23,0,0,0,0,NA,-19,"FIN"
"5439",2020-02-24,0,0,0,0,NA,-18,"FIN"
"5440",2020-02-25,0,0,0,0,NA,-17,"FIN"
"5441",2020-02-26,0,0,0,0,NA,-16,"FIN"
"5442",2020-02-27,0,0,0,0,NA,-15,"FIN"
"5443",2020-02-28,0,0,0,0,NA,-14,"FIN"
"5444",2020-02-29,0,0,0,0,NA,-13,"FIN"
"5445",2020-03-01,0,0,0,0,NA,-12,"FIN"
"5446",2020-03-02,0,0,0,0,NA,-11,"FIN"
"5447",2020-03-04,0,0,0,0,NA,-9,"FIN"
"5448",2020-03-06,0,0,0,0,NA,-7,"FIN"
"5449",2020-03-07,0,0,0,0,NA,-6,"FIN"
"5450",2020-03-09,0,0,0,0,NA,-4,"FIN"
"5451",2020-03-10,0,0,0,0,NA,-3,"FIN"
"5452",2020-03-12,0,0,0,0,NA,-1,"FIN"
"5453",2020-03-13,1,0,0,1,NA,0,"FIN"
"5454",2020-03-14,1,0,0,1,NA,1,"FIN"
"5455",2020-03-15,1,0,0,1,NA,2,"FIN"
"5456",2020-03-16,1,0,0,5,NA,3,"FIN"
"5457",2020-03-17,1,0,0,5,NA,4,"FIN"
"5458",2020-03-18,1,0,0,6,NA,5,"FIN"
"5459",2020-03-19,1,0,0,6,NA,6,"FIN"
"5460",2020-03-20,1,0,0,7,NA,7,"FIN"
"5461",2020-03-21,1,0,0,7,NA,8,"FIN"
"5462",2020-03-22,1,0,0,7,NA,9,"FIN"
"5463",2020-03-23,1,0,0,7,NA,10,"FIN"
"5464",2020-03-24,1,0,0,7,NA,11,"FIN"
"5465",2020-03-25,1,0,0,7,NA,12,"FIN"
"5466",2020-03-26,1,0,0,7,NA,13,"FIN"
"5467",2020-03-27,1,0,0,8,NA,14,"FIN"
"5468",2020-03-28,1,0,0,8,NA,15,"FIN"
"5469",2020-03-29,1,0,0,8,NA,16,"FIN"
"5470",2020-03-30,1,0,0,8,NA,17,"FIN"
"5471",2020-03-31,1,0,0,8,NA,18,"FIN"
"5472",2020-04-01,1,0,0,8,NA,19,"FIN"
"5473",2020-04-02,1,0,0,8,NA,20,"FIN"
"5474",2020-04-03,1,0,0,8,NA,21,"FIN"
"5475",2020-04-04,1,0,0,9,NA,22,"FIN"
